date,state,fips,cases,deaths,POPESTIMATE2019
2020-05-07,Missouri,29,9409,449,6137428
2020-05-08,Missouri,29,9573,481,6137428
2020-05-09,Missouri,29,9737,492,6137428
2020-05-10,Missouri,29,9906,502,6137428
2020-05-11,Missouri,29,10025,512,6137428
2020-05-12,Missouri,29,10124,528,6137428
2020-05-13,Missouri,29,10369,548,6137428
2020-05-14,Missouri,29,10490,564,6137428
2020-05-15,Missouri,29,10567,579,6137428
2020-05-16,Missouri,29,10794,593,6137428
2020-05-17,Missouri,29,11069,601,6137428
2020-05-18,Missouri,29,11225,609,6137428
2020-05-19,Missouri,29,11369,631,6137428
2020-05-20,Missouri,29,11510,643,6137428
2020-05-21,Missouri,29,11657,670,6137428
2020-05-22,Missouri,29,11797,680,6137428
2020-05-23,Missouri,29,11922,685,6137428
2020-05-24,Missouri,29,12114,689,6137428
2020-05-25,Missouri,29,12296,694,6137428
2020-05-26,Missouri,29,12437,698,6137428
2020-05-27,Missouri,29,12624,705,6137428
2020-05-28,Missouri,29,12815,715,6137428
2020-05-29,Missouri,29,12949,740,6137428
2020-05-30,Missouri,29,13118,782,6137428
2020-05-31,Missouri,29,13297,784,6137428
2020-06-01,Missouri,29,13523,786,6137428
2020-06-02,Missouri,29,13822,797,6137428
2020-06-03,Missouri,29,14020,801,6137428
2020-06-04,Missouri,29,14286,806,6137428
2020-06-05,Missouri,29,14515,816,6137428
2020-03-13,Montana,30,4,0,1068778
2020-03-14,Montana,30,6,0,1068778
2020-03-15,Montana,30,6,0,1068778
2020-03-16,Montana,30,8,0,1068778
2020-03-17,Montana,30,8,0,1068778
2020-03-18,Montana,30,12,0,1068778
2020-03-19,Montana,30,19,0,1068778
2020-03-20,Montana,30,19,0,1068778
2020-03-21,Montana,30,29,0,1068778
2020-03-22,Montana,30,34,0,1068778
2020-03-23,Montana,30,45,0,1068778
2020-03-24,Montana,30,51,0,1068778
2020-03-25,Montana,30,65,0,1068778
2020-03-26,Montana,30,90,0,1068778
2020-03-27,Montana,30,121,1,1068778
2020-03-28,Montana,30,147,1,1068778
2020-03-29,Montana,30,161,1,1068778
2020-03-30,Montana,30,177,4,1068778
2020-03-31,Montana,30,198,5,1068778
2020-04-01,Montana,30,217,5,1068778
2020-04-02,Montana,30,241,5,1068778
2020-04-03,Montana,30,262,5,1068778
2020-04-04,Montana,30,281,6,1068778
2020-04-05,Montana,30,298,6,1068778
2020-04-06,Montana,30,319,6,1068778
2020-04-07,Montana,30,319,6,1068778
2020-04-08,Montana,30,332,6,1068778
2020-04-09,Montana,30,354,6,1068778
2020-04-10,Montana,30,365,6,1068778
2020-04-11,Montana,30,377,6,1068778
2020-04-12,Montana,30,387,6,1068778
2020-04-13,Montana,30,394,7,1068778
2020-04-14,Montana,30,399,7,1068778
2020-04-15,Montana,30,404,7,1068778
2020-04-16,Montana,30,415,7,1068778
2020-04-17,Montana,30,422,8,1068778
2020-04-18,Montana,30,426,10,1068778
2020-04-19,Montana,30,433,10,1068778
2020-04-20,Montana,30,433,12,1068778
2020-04-21,Montana,30,437,12,1068778
2020-04-22,Montana,30,439,14,1068778
2020-04-23,Montana,30,442,14,1068778
2020-04-24,Montana,30,444,14,1068778
2020-04-25,Montana,30,445,14,1068778
2020-04-26,Montana,30,448,14,1068778
2020-04-27,Montana,30,449,14,1068778
2020-04-28,Montana,30,451,15,1068778
2020-04-29,Montana,30,451,16,1068778
2020-04-30,Montana,30,452,16,1068778
2020-05-01,Montana,30,452,16,1068778
2020-05-02,Montana,30,454,16,1068778
2020-05-03,Montana,30,454,16,1068778
2020-05-04,Montana,30,456,16,1068778
2020-05-05,Montana,30,456,16,1068778
2020-05-06,Montana,30,456,16,1068778
2020-05-07,Montana,30,456,16,1068778
2020-05-08,Montana,30,458,16,1068778
2020-05-09,Montana,30,458,16,1068778
2020-05-10,Montana,30,458,16,1068778
2020-05-11,Montana,30,459,16,1068778
2020-05-12,Montana,30,461,16,1068778
2020-05-13,Montana,30,462,16,1068778
2020-05-14,Montana,30,462,16,1068778
2020-05-15,Montana,30,466,16,1068778
2020-05-16,Montana,30,468,16,1068778
2020-05-17,Montana,30,468,16,1068778
2020-05-18,Montana,30,470,16,1068778
2020-05-19,Montana,30,471,16,1068778
2020-05-20,Montana,30,478,16,1068778
2020-05-21,Montana,30,479,16,1068778
2020-05-22,Montana,30,479,16,1068778
2020-05-23,Montana,30,479,16,1068778
2020-05-24,Montana,30,479,16,1068778
2020-05-25,Montana,30,479,16,1068778
2020-05-26,Montana,30,479,17,1068778
2020-05-27,Montana,30,481,17,1068778
2020-05-28,Montana,30,485,17,1068778
2020-05-29,Montana,30,493,17,1068778
2020-05-30,Montana,30,505,17,1068778
2020-05-31,Montana,30,515,17,1068778
2020-06-01,Montana,30,519,17,1068778
2020-06-02,Montana,30,523,17,1068778
2020-06-03,Montana,30,525,17,1068778
2020-06-04,Montana,30,539,17,1068778
2020-06-05,Montana,30,541,18,1068778
2020-02-17,Nebraska,31,10,0,1934408
2020-02-18,Nebraska,31,10,0,1934408
2020-02-19,Nebraska,31,10,0,1934408
2020-02-20,Nebraska,31,11,0,1934408
2020-02-21,Nebraska,31,11,0,1934408
2020-02-22,Nebraska,31,11,0,1934408
2020-02-23,Nebraska,31,11,0,1934408
2020-02-24,Nebraska,31,12,0,1934408
2020-02-25,Nebraska,31,13,0,1934408
2020-02-26,Nebraska,31,13,0,1934408
2020-02-27,Nebraska,31,13,0,1934408
2020-02-28,Nebraska,31,13,0,1934408
2020-02-29,Nebraska,31,13,0,1934408
2020-03-01,Nebraska,31,13,0,1934408
2020-03-02,Nebraska,31,13,0,1934408
2020-03-03,Nebraska,31,13,0,1934408
2020-03-04,Nebraska,31,13,0,1934408
2020-03-05,Nebraska,31,13,0,1934408
2020-03-06,Nebraska,31,14,0,1934408
2020-03-07,Nebraska,31,14,0,1934408
2020-03-08,Nebraska,31,16,0,1934408
2020-03-09,Nebraska,31,16,0,1934408
2020-03-10,Nebraska,31,17,0,1934408
2020-03-11,Nebraska,31,23,0,1934408
2020-03-12,Nebraska,31,24,0,1934408
2020-03-13,Nebraska,31,27,0,1934408
2020-03-14,Nebraska,31,29,0,1934408
2020-03-15,Nebraska,31,31,0,1934408
2020-03-16,Nebraska,31,33,0,1934408
2020-03-17,Nebraska,31,36,0,1934408
2020-03-18,Nebraska,31,43,0,1934408
2020-03-19,Nebraska,31,47,0,1934408
2020-03-20,Nebraska,31,53,0,1934408
2020-03-21,Nebraska,31,61,0,1934408
2020-03-22,Nebraska,31,62,0,1934408
2020-03-23,Nebraska,31,73,0,1934408
2020-03-24,Nebraska,31,77,0,1934408
2020-03-25,Nebraska,31,84,0,1934408
2020-03-26,Nebraska,31,91,0,1934408
2020-03-27,Nebraska,31,99,2,1934408
2020-03-28,Nebraska,31,121,2,1934408
2020-03-29,Nebraska,31,136,2,1934408
2020-03-30,Nebraska,31,185,3,1934408
2020-03-31,Nebraska,31,193,4,1934408
2020-04-01,Nebraska,31,249,5,1934408
2020-04-02,Nebraska,31,273,6,1934408
2020-04-03,Nebraska,31,296,6,1934408
2020-04-04,Nebraska,31,339,8,1934408
2020-04-05,Nebraska,31,376,8,1934408
2020-04-06,Nebraska,31,437,10,1934408
2020-04-07,Nebraska,31,490,12,1934408
2020-04-08,Nebraska,31,538,14,1934408
2020-04-09,Nebraska,31,594,15,1934408
2020-04-10,Nebraska,31,678,18,1934408
2020-04-11,Nebraska,31,718,18,1934408
2020-04-12,Nebraska,31,805,18,1934408
2020-04-13,Nebraska,31,870,19,1934408
2020-04-14,Nebraska,31,930,21,1934408
2020-04-15,Nebraska,31,994,22,1934408
2020-04-16,Nebraska,31,1094,24,1934408
2020-04-17,Nebraska,31,1216,24,1934408
2020-04-18,Nebraska,31,1348,28,1934408
2020-04-19,Nebraska,31,1473,28,1934408
2020-04-20,Nebraska,31,1646,33,1934408
2020-04-21,Nebraska,31,1726,38,1934408
2020-04-22,Nebraska,31,1826,42,1934408
2020-04-23,Nebraska,31,2190,46,1934408
2020-04-24,Nebraska,31,2474,50,1934408
2020-04-25,Nebraska,31,2898,52,1934408
2020-04-26,Nebraska,31,3126,54,1934408
2020-04-27,Nebraska,31,3487,54,1934408
2020-04-28,Nebraska,31,3613,56,1934408
2020-04-29,Nebraska,31,3876,67,1934408
2020-04-30,Nebraska,31,4332,70,1934408
2020-05-01,Nebraska,31,4838,72,1934408
2020-05-02,Nebraska,31,5332,75,1934408
2020-05-03,Nebraska,31,5686,77,1934408
2020-05-04,Nebraska,31,6123,78,1934408
2020-05-05,Nebraska,31,6442,81,1934408
2020-05-06,Nebraska,31,6771,85,1934408
2020-05-07,Nebraska,31,7190,91,1934408
2020-05-08,Nebraska,31,7830,92,1934408
2020-05-09,Nebraska,31,8233,95,1934408
2020-05-10,Nebraska,31,8328,97,1934408
2020-05-11,Nebraska,31,8575,99,1934408
2020-05-12,Nebraska,31,8732,102,1934408
2020-05-13,Nebraska,31,9072,106,1934408
2020-05-14,Nebraska,31,9411,117,1934408
2020-05-15,Nebraska,31,9766,122,1934408
2020-05-16,Nebraska,31,10220,129,1934408
2020-05-17,Nebraska,31,10348,129,1934408
2020-05-18,Nebraska,31,10625,132,1934408
2020-05-19,Nebraska,31,10846,136,1934408
2020-05-20,Nebraska,31,11119,141,1934408
2020-05-21,Nebraska,31,11424,148,1934408
2020-05-22,Nebraska,31,11662,149,1934408
2020-05-23,Nebraska,31,11989,150,1934408
2020-05-24,Nebraska,31,12134,153,1934408
2020-05-25,Nebraska,31,12355,155,1934408
2020-05-26,Nebraska,31,12619,160,1934408
2020-05-27,Nebraska,31,12976,168,1934408
2020-05-28,Nebraska,31,13261,170,1934408
2020-05-29,Nebraska,31,13654,177,1934408
2020-05-30,Nebraska,31,13905,177,1934408
2020-05-31,Nebraska,31,14101,178,1934408
2020-06-01,Nebraska,31,14345,183,1934408
2020-06-02,Nebraska,31,14611,187,1934408
2020-06-03,Nebraska,31,14866,189,1934408
2020-06-04,Nebraska,31,15117,193,1934408
2020-06-05,Nebraska,31,15379,193,1934408
2020-03-05,Nevada,32,2,0,3080156
2020-03-06,Nevada,32,2,0,3080156
2020-03-07,Nevada,32,2,0,3080156
2020-03-08,Nevada,32,4,0,3080156
2020-03-09,Nevada,32,4,0,3080156
2020-03-10,Nevada,32,4,0,3080156
2020-03-11,Nevada,32,7,0,3080156
2020-03-12,Nevada,32,11,0,3080156
2020-03-13,Nevada,32,19,0,3080156
2020-03-14,Nevada,32,21,0,3080156
2020-03-15,Nevada,32,26,0,3080156
2020-03-16,Nevada,32,45,1,3080156
2020-03-17,Nevada,32,55,1,3080156
2020-03-18,Nevada,32,82,1,3080156
2020-03-19,Nevada,32,99,1,3080156
2020-03-20,Nevada,32,165,2,3080156
2020-03-21,Nevada,32,165,2,3080156
2020-03-22,Nevada,32,190,2,3080156
2020-03-23,Nevada,32,265,4,3080156
2020-03-24,Nevada,32,315,6,3080156
2020-03-25,Nevada,32,405,10,3080156
2020-03-26,Nevada,32,535,10,3080156
2020-03-27,Nevada,32,621,10,3080156
2020-03-28,Nevada,32,738,14,3080156
2020-03-29,Nevada,32,920,15,3080156
2020-03-30,Nevada,32,1044,18,3080156
2020-03-31,Nevada,32,1113,26,3080156
2020-04-01,Nevada,32,1279,32,3080156
2020-04-02,Nevada,32,1458,38,3080156
2020-04-03,Nevada,32,1549,43,3080156
2020-04-04,Nevada,32,1758,46,3080156
2020-04-05,Nevada,32,1880,46,3080156
2020-04-06,Nevada,32,1971,58,3080156
2020-04-07,Nevada,32,2101,60,3080156
2020-04-08,Nevada,32,2318,80,3080156
2020-04-09,Nevada,32,2456,82,3080156
2020-04-10,Nevada,32,2606,86,3080156
2020-04-11,Nevada,32,2720,111,3080156
2020-04-12,Nevada,32,2860,113,3080156
2020-04-13,Nevada,32,3036,114,3080156
2020-04-14,Nevada,32,3137,130,3080156
2020-04-15,Nevada,32,3212,137,3080156
2020-04-16,Nevada,32,3321,142,3080156
2020-04-17,Nevada,32,3524,151,3080156
2020-04-18,Nevada,32,3626,155,3080156
2020-04-19,Nevada,32,3710,158,3080156
2020-04-20,Nevada,32,3830,163,3080156
2020-04-21,Nevada,32,3937,163,3080156
2020-04-22,Nevada,32,4081,187,3080156
2020-04-23,Nevada,32,4208,195,3080156
2020-04-24,Nevada,32,4398,203,3080156
2020-04-25,Nevada,32,4539,206,3080156
2020-04-26,Nevada,32,4638,206,3080156
2020-04-27,Nevada,32,4708,219,3080156
2020-04-28,Nevada,32,4812,225,3080156
2020-04-29,Nevada,32,4934,237,3080156
2020-04-30,Nevada,32,5053,243,3080156
2020-05-01,Nevada,32,5249,254,3080156
2020-05-02,Nevada,32,5390,257,3080156
2020-05-03,Nevada,32,5473,262,3080156
2020-05-04,Nevada,32,5627,266,3080156
2020-05-05,Nevada,32,5665,276,3080156
2020-05-06,Nevada,32,5744,286,3080156
2020-05-07,Nevada,32,5858,293,3080156
2020-05-08,Nevada,32,5942,301,3080156
2020-05-09,Nevada,32,6046,306,3080156
2020-05-10,Nevada,32,6120,306,3080156
2020-05-11,Nevada,32,6152,312,3080156
2020-05-12,Nevada,32,6311,321,3080156
2020-05-13,Nevada,32,6482,331,3080156
2020-05-14,Nevada,32,6604,339,3080156
2020-05-15,Nevada,32,6733,345,3080156
2020-05-16,Nevada,32,6810,349,3080156
2020-05-17,Nevada,32,6935,350,3080156
2020-05-18,Nevada,32,7059,364,3080156
2020-05-19,Nevada,32,7169,373,3080156
2020-05-20,Nevada,32,7301,378,3080156
2020-05-21,Nevada,32,7402,381,3080156
2020-05-22,Nevada,32,7531,387,3080156
2020-05-23,Nevada,32,7769,392,3080156
2020-05-24,Nevada,32,7886,394,3080156
2020-05-25,Nevada,32,7959,396,3080156
2020-05-26,Nevada,32,8059,396,3080156
2020-05-27,Nevada,32,8150,402,3080156
2020-05-28,Nevada,32,8247,410,3080156
2020-05-29,Nevada,32,8375,415,3080156
2020-05-30,Nevada,32,8519,417,3080156
2020-05-31,Nevada,32,8628,419,3080156
2020-06-01,Nevada,32,8701,420,3080156
2020-06-02,Nevada,32,8858,420,3080156
2020-06-03,Nevada,32,8950,429,3080156
2020-06-04,Nevada,32,9118,429,3080156
2020-06-05,Nevada,32,9306,436,3080156
2020-03-02,New Hampshire,33,1,0,1359711
2020-03-03,New Hampshire,33,2,0,1359711
2020-03-04,New Hampshire,33,2,0,1359711
2020-03-05,New Hampshire,33,2,0,1359711
2020-03-06,New Hampshire,33,2,0,1359711
2020-03-07,New Hampshire,33,4,0,1359711
2020-03-08,New Hampshire,33,4,0,1359711
2020-03-09,New Hampshire,33,4,0,1359711
2020-03-10,New Hampshire,33,5,0,1359711
2020-03-11,New Hampshire,33,5,0,1359711
2020-03-12,New Hampshire,33,6,0,1359711
2020-03-13,New Hampshire,33,7,0,1359711
2020-03-14,New Hampshire,33,7,0,1359711
2020-03-15,New Hampshire,33,13,0,1359711
2020-03-16,New Hampshire,33,17,0,1359711
2020-03-17,New Hampshire,33,26,0,1359711
2020-03-18,New Hampshire,33,39,0,1359711
2020-03-19,New Hampshire,33,44,0,1359711
2020-03-20,New Hampshire,33,55,0,1359711
2020-03-21,New Hampshire,33,65,0,1359711
2020-03-22,New Hampshire,33,78,0,1359711
2020-03-23,New Hampshire,33,101,1,1359711
2020-03-24,New Hampshire,33,108,1,1359711
2020-03-25,New Hampshire,33,137,1,1359711
2020-03-26,New Hampshire,33,158,1,1359711
2020-03-27,New Hampshire,33,187,2,1359711
2020-03-28,New Hampshire,33,214,2,1359711
2020-03-29,New Hampshire,33,258,3,1359711
2020-03-30,New Hampshire,33,314,3,1359711
2020-03-31,New Hampshire,33,367,3,1359711
2020-04-01,New Hampshire,33,415,4,1359711
2020-04-02,New Hampshire,33,479,5,1359711
2020-04-03,New Hampshire,33,540,7,1359711
2020-04-04,New Hampshire,33,621,9,1359711
2020-04-05,New Hampshire,33,669,9,1359711
2020-04-06,New Hampshire,33,715,9,1359711
2020-04-07,New Hampshire,33,747,13,1359711
2020-04-08,New Hampshire,33,788,18,1359711
2020-04-09,New Hampshire,33,819,21,1359711
2020-04-10,New Hampshire,33,885,22,1359711
2020-04-11,New Hampshire,33,929,23,1359711
2020-04-12,New Hampshire,33,985,23,1359711
2020-04-13,New Hampshire,33,1020,23,1359711
2020-04-14,New Hampshire,33,1091,27,1359711
2020-04-15,New Hampshire,33,1139,32,1359711
2020-04-16,New Hampshire,33,1211,34,1359711
2020-04-17,New Hampshire,33,1287,37,1359711
2020-04-18,New Hampshire,33,1342,38,1359711
2020-04-19,New Hampshire,33,1392,41,1359711
2020-04-20,New Hampshire,33,1447,42,1359711
2020-04-21,New Hampshire,33,1491,42,1359711
2020-04-22,New Hampshire,33,1588,48,1359711
2020-04-23,New Hampshire,33,1670,51,1359711
2020-04-24,New Hampshire,33,1720,53,1359711
2020-04-25,New Hampshire,33,1793,60,1359711
2020-04-26,New Hampshire,33,1864,60,1359711
2020-04-27,New Hampshire,33,1938,60,1359711
2020-04-28,New Hampshire,33,2010,60,1359711
2020-04-29,New Hampshire,33,2054,66,1359711
2020-04-30,New Hampshire,33,2146,72,1359711
2020-05-01,New Hampshire,33,2310,81,1359711
2020-05-02,New Hampshire,33,2429,84,1359711
2020-05-03,New Hampshire,33,2518,86,1359711
2020-05-04,New Hampshire,33,2588,86,1359711
2020-05-05,New Hampshire,33,2636,92,1359711
2020-05-06,New Hampshire,33,2741,111,1359711
2020-05-07,New Hampshire,33,2843,114,1359711
2020-05-08,New Hampshire,33,2947,121,1359711
2020-05-09,New Hampshire,33,3011,131,1359711
2020-05-10,New Hampshire,33,3071,133,1359711
2020-05-11,New Hampshire,33,3160,133,1359711
2020-05-12,New Hampshire,33,3239,142,1359711
2020-05-13,New Hampshire,33,3299,150,1359711
2020-05-14,New Hampshire,33,3382,151,1359711
2020-05-15,New Hampshire,33,3464,159,1359711
2020-05-16,New Hampshire,33,3556,171,1359711
2020-05-17,New Hampshire,33,3596,172,1359711
2020-05-18,New Hampshire,33,3652,172,1359711
2020-05-19,New Hampshire,33,3721,182,1359711
2020-05-20,New Hampshire,33,3868,190,1359711
2020-05-21,New Hampshire,33,3935,199,1359711
2020-05-22,New Hampshire,33,4014,204,1359711
2020-05-23,New Hampshire,33,4089,208,1359711
2020-05-24,New Hampshire,33,4149,209,1359711
2020-05-25,New Hampshire,33,4197,210,1359711
2020-05-26,New Hampshire,33,4231,214,1359711
2020-05-27,New Hampshire,33,4286,223,1359711
2020-05-28,New Hampshire,33,4389,232,1359711
2020-05-29,New Hampshire,33,4492,238,1359711
2020-05-30,New Hampshire,33,4545,242,1359711
2020-05-31,New Hampshire,33,4651,245,1359711
2020-06-01,New Hampshire,33,4685,245,1359711
2020-06-02,New Hampshire,33,4749,256,1359711
2020-06-03,New Hampshire,33,4795,265,1359711
2020-06-04,New Hampshire,33,4876,273,1359711
2020-06-05,New Hampshire,33,4953,278,1359711
2020-03-04,New Jersey,34,1,0,8882190
2020-03-05,New Jersey,34,2,0,8882190
2020-03-06,New Jersey,34,4,0,8882190
2020-03-07,New Jersey,34,4,0,8882190
2020-03-08,New Jersey,34,6,0,8882190
2020-03-09,New Jersey,34,11,0,8882190
2020-03-10,New Jersey,34,15,1,8882190
2020-03-11,New Jersey,34,23,1,8882190
2020-03-12,New Jersey,34,29,1,8882190
2020-03-13,New Jersey,34,50,1,8882190
2020-03-14,New Jersey,34,75,2,8882190
2020-03-15,New Jersey,34,98,2,8882190
2020-03-16,New Jersey,34,176,3,8882190
2020-03-17,New Jersey,34,268,3,8882190
2020-03-18,New Jersey,34,427,5,8882190
2020-03-19,New Jersey,34,735,9,8882190
2020-03-20,New Jersey,34,896,11,8882190
2020-03-21,New Jersey,34,1336,16,8882190
2020-03-22,New Jersey,34,1914,20,8882190
2020-03-23,New Jersey,34,2844,27,8882190
2020-03-24,New Jersey,34,3675,44,8882190
2020-03-25,New Jersey,34,4402,62,8882190
2020-03-26,New Jersey,34,6876,81,8882190
2020-03-27,New Jersey,34,8825,108,8882190
2020-03-28,New Jersey,34,11124,140,8882190
2020-03-29,New Jersey,34,13386,161,8882190
2020-03-30,New Jersey,34,16636,199,8882190
2020-03-31,New Jersey,34,18696,267,8882190
2020-04-01,New Jersey,34,22255,355,8882190
2020-04-02,New Jersey,34,25590,539,8882190
2020-04-03,New Jersey,34,29895,647,8882190
2020-04-04,New Jersey,34,34124,847,8882190
2020-04-05,New Jersey,34,37505,917,8882190
2020-04-06,New Jersey,34,41090,1005,8882190
2020-04-07,New Jersey,34,44416,1232,8882190
2020-04-08,New Jersey,34,47437,1504,8882190
2020-04-09,New Jersey,34,51027,1700,8882190
2020-04-10,New Jersey,34,54588,1932,8882190
2020-04-11,New Jersey,34,58151,2183,8882190
2020-04-12,New Jersey,34,61850,2350,8882190
2020-04-13,New Jersey,34,64584,2443,8882190
2020-04-14,New Jersey,34,68824,2805,8882190
2020-04-15,New Jersey,34,71030,3156,8882190
2020-04-16,New Jersey,34,75317,3518,8882190
2020-04-17,New Jersey,34,78467,3840,8882190
2020-04-18,New Jersey,34,81420,4070,8882190
2020-04-19,New Jersey,34,85301,4202,8882190
2020-04-20,New Jersey,34,88806,4377,8882190
2020-04-21,New Jersey,34,92387,4753,8882190
2020-04-22,New Jersey,34,95865,5063,8882190
2020-04-23,New Jersey,34,99989,5368,8882190
2020-04-24,New Jersey,34,102196,5617,8882190
2020-04-25,New Jersey,34,105523,5863,8882190
2020-04-26,New Jersey,34,109038,5938,8882190
2020-04-27,New Jersey,34,111188,6044,8882190
2020-04-28,New Jersey,34,113856,6442,8882190
2020-04-29,New Jersey,34,116264,6770,8882190
2020-04-30,New Jersey,34,118652,7228,8882190
2020-05-01,New Jersey,34,121190,7538,8882190
2020-05-02,New Jersey,34,123717,7742,8882190
2020-05-03,New Jersey,34,126744,7871,8882190
2020-05-04,New Jersey,34,128269,7910,8882190
2020-05-05,New Jersey,34,130593,8244,8882190
2020-05-06,New Jersey,34,131890,8549,8882190
2020-05-07,New Jersey,34,133635,8801,8882190
2020-05-08,New Jersey,34,135454,8952,8882190
2020-05-09,New Jersey,34,137085,9116,8882190
2020-05-10,New Jersey,34,138532,9255,8882190
2020-05-11,New Jersey,34,139945,9310,8882190
2020-05-12,New Jersey,34,140743,9508,8882190
2020-05-13,New Jersey,34,141560,9702,8882190
2020-05-14,New Jersey,34,142704,9946,8882190
2020-05-15,New Jersey,34,143905,10138,8882190
2020-05-16,New Jersey,34,145089,10249,8882190
2020-05-17,New Jersey,34,146334,10356,8882190
2020-05-18,New Jersey,34,148039,10435,8882190
2020-05-19,New Jersey,34,149013,10586,8882190
2020-05-20,New Jersey,34,150399,10747,8882190
2020-05-21,New Jersey,34,151472,10843,8882190
2020-05-22,New Jersey,34,152719,10985,8882190
2020-05-23,New Jersey,34,153104,11081,8882190
2020-05-24,New Jersey,34,154154,11133,8882190
2020-05-25,New Jersey,34,155092,11144,8882190
2020-05-26,New Jersey,34,155764,11191,8882190
2020-05-27,New Jersey,34,156628,11339,8882190
2020-05-28,New Jersey,34,157815,11401,8882190
2020-05-29,New Jersey,34,158844,11531,8882190
2020-05-30,New Jersey,34,159608,11634,8882190
2020-05-31,New Jersey,34,160445,11698,8882190
2020-06-01,New Jersey,34,160918,11721,8882190
2020-06-02,New Jersey,34,161545,11770,8882190
2020-06-03,New Jersey,34,162068,11880,8882190
2020-06-04,New Jersey,34,162530,11970,8882190
2020-06-05,New Jersey,34,163336,12049,8882190
2020-03-11,New Mexico,35,4,0,2096829
2020-03-12,New Mexico,35,6,0,2096829
2020-03-13,New Mexico,35,10,0,2096829
2020-03-14,New Mexico,35,13,0,2096829
2020-03-15,New Mexico,35,17,0,2096829
2020-03-16,New Mexico,35,21,0,2096829
2020-03-17,New Mexico,35,23,0,2096829
2020-03-18,New Mexico,35,28,0,2096829
2020-03-19,New Mexico,35,35,0,2096829
2020-03-20,New Mexico,35,43,0,2096829
2020-03-21,New Mexico,35,57,0,2096829
2020-03-22,New Mexico,35,65,0,2096829
2020-03-23,New Mexico,35,83,0,2096829
2020-03-24,New Mexico,35,100,0,2096829
2020-03-25,New Mexico,35,112,1,2096829
2020-03-26,New Mexico,35,136,1,2096829
2020-03-27,New Mexico,35,191,1,2096829
2020-03-28,New Mexico,35,208,2,2096829
2020-03-29,New Mexico,35,237,2,2096829
2020-03-30,New Mexico,35,281,4,2096829
2020-03-31,New Mexico,35,315,5,2096829
2020-04-01,New Mexico,35,363,6,2096829
2020-04-02,New Mexico,35,403,7,2096829
2020-04-03,New Mexico,35,495,10,2096829
2020-04-04,New Mexico,35,543,11,2096829
2020-04-05,New Mexico,35,624,12,2096829
2020-04-06,New Mexico,35,686,12,2096829
2020-04-07,New Mexico,35,794,13,2096829
2020-04-08,New Mexico,35,865,16,2096829
2020-04-09,New Mexico,35,989,17,2096829
2020-04-10,New Mexico,35,1090,19,2096829
2020-04-11,New Mexico,35,1174,20,2096829
2020-04-12,New Mexico,35,1245,26,2096829
2020-04-13,New Mexico,35,1345,31,2096829
2020-04-14,New Mexico,35,1407,36,2096829
2020-04-15,New Mexico,35,1484,36,2096829
2020-04-16,New Mexico,35,1597,44,2096829
2020-04-17,New Mexico,35,1711,51,2096829
2020-04-18,New Mexico,35,1798,53,2096829
2020-04-19,New Mexico,35,1845,55,2096829
2020-04-20,New Mexico,35,1971,58,2096829
2020-04-21,New Mexico,35,2072,65,2096829
2020-04-22,New Mexico,35,2210,71,2096829
2020-04-23,New Mexico,35,2379,78,2096829
2020-04-24,New Mexico,35,2524,84,2096829
2020-04-25,New Mexico,35,2662,93,2096829
2020-04-26,New Mexico,35,2728,99,2096829
2020-04-27,New Mexico,35,2825,104,2096829
2020-04-28,New Mexico,35,2975,110,2096829
2020-04-29,New Mexico,35,3213,112,2096829
2020-04-30,New Mexico,35,3411,123,2096829
2020-05-01,New Mexico,35,3513,131,2096829
2020-05-02,New Mexico,35,3732,139,2096829
2020-05-03,New Mexico,35,3850,151,2096829
2020-05-04,New Mexico,35,4030,156,2096829
2020-05-05,New Mexico,35,4137,162,2096829
2020-05-06,New Mexico,35,4290,169,2096829
2020-05-07,New Mexico,35,4492,172,2096829
2020-05-08,New Mexico,35,4673,181,2096829
2020-05-09,New Mexico,35,4778,191,2096829
2020-05-10,New Mexico,35,4863,200,2096829
2020-05-11,New Mexico,35,5069,208,2096829
2020-05-12,New Mexico,35,5212,219,2096829
2020-05-13,New Mexico,35,5364,231,2096829
2020-05-14,New Mexico,35,5503,242,2096829
2020-05-15,New Mexico,35,5662,253,2096829
2020-05-16,New Mexico,35,5847,259,2096829
2020-05-17,New Mexico,35,5938,265,2096829
2020-05-18,New Mexico,35,6096,270,2096829
2020-05-19,New Mexico,35,6192,276,2096829
2020-05-20,New Mexico,35,6338,283,2096829
2020-05-21,New Mexico,35,6472,294,2096829
2020-05-22,New Mexico,35,6625,302,2096829
2020-05-23,New Mexico,35,6795,308,2096829
2020-05-24,New Mexico,35,6943,317,2096829
2020-05-25,New Mexico,35,7026,320,2096829
2020-05-26,New Mexico,35,7130,325,2096829
2020-05-27,New Mexico,35,7252,329,2096829
2020-05-28,New Mexico,35,7364,335,2096829
2020-05-29,New Mexico,35,7493,344,2096829
2020-05-30,New Mexico,35,7624,351,2096829
2020-05-31,New Mexico,35,7689,356,2096829
2020-06-01,New Mexico,35,7800,362,2096829
2020-06-02,New Mexico,35,8024,367,2096829
2020-06-03,New Mexico,35,8140,375,2096829
2020-06-04,New Mexico,35,8353,383,2096829
2020-06-05,New Mexico,35,8672,387,2096829
2020-03-01,New York,36,1,0,19453561
2020-03-02,New York,36,1,0,19453561
2020-03-03,New York,36,2,0,19453561
2020-03-04,New York,36,11,0,19453561
